#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  9.80000000 0.03152802  0.00000  0.115373  0.501505  2.961376E-04  9.324299E-03  3.086003E-07  5.012302E-07  .371712  0.351331  2.038127E-02  0  0  0  0  0  0  mhmodp
300.00000000  9.90000000 0.03184654  0.00000  0.117078  0.502573  3.002770E-04  9.103074E-03  3.098779E-07  4.996972E-07  .369141  0.349105  2.003651E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.00000000 0.03216508  0.00000  0.118765  0.503688  3.043713E-04  8.887236E-03  3.110300E-07  4.982469E-07  .366534  0.346839  1.969595E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.10000000 0.03248366  0.00000  0.120433  0.504848  3.084200E-04  8.676688E-03  3.120606E-07  4.971507E-07  .363896  0.344537  1.935967E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.20000000 0.03280227  0.00000  0.122082  0.506049  3.124227E-04  8.471330E-03  3.129741E-07  3.174820E-07  .361230  0.342203  1.902773E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.30000000 0.03312091  0.00000  0.123713  0.507290  3.163791E-04  8.271057E-03  3.137743E-07  4.513921E-07  .358540  0.339840  1.870017E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.40000000 0.03343957  0.00000  0.125325  0.508566  3.202890E-04  8.075769E-03  3.144654E-07  4.603418E-07  .355827  0.337450  1.837705E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.50000000 0.03375826  0.00000  0.126918  0.509876  3.241523E-04  7.885363E-03  3.150513E-07  4.618271E-07  .353095  0.335037  1.805841E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.60000000 0.03407698  0.00000  0.128492  0.511216  3.279687E-04  7.699735E-03  3.155361E-07  4.614183E-07  .350347  0.332603  1.774426E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.70000000 0.03439573  0.00000  0.130047  0.512585  3.317382E-04  7.518783E-03  3.159234E-07  4.602055E-07  .347584  0.330150  1.743463E-02  0  0  0  0  0  0  mhmodp
