#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  8.80000000 0.06909339  0.00000  0.159095  0.771423  4.006483E-04  2.069053E-02  4.790147E-07  6.890155E-07  .045865  4.586524E-02  0  0  0  0  0  0  0  lightstau
300.00000000  8.90000000 0.06987007  0.00000  0.161849  0.769536  4.069536E-04  2.017090E-02  4.827682E-07  6.866193E-07  .045492  4.549209E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.00000000 0.07064684  0.00000  0.164550  0.767702  4.131277E-04  1.966148E-02  4.861741E-07  6.839861E-07  .045108  4.510808E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.10000000 0.07142371  0.00000  0.167198  0.765922  4.191703E-04  1.916242E-02  4.892428E-07  6.811313E-07  .044714  4.471427E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.20000000 0.07220066  0.00000  0.169793  0.764194  4.250810E-04  1.867384E-02  4.919853E-07  6.780697E-07  .044311  4.431169E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.30000000 0.07297770  0.00000  0.172334  0.762518  4.308603E-04  1.819581E-02  4.944124E-07  6.748160E-07  .043901  4.390132E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.40000000 0.07375482  0.00000  0.174822  0.760891  4.365085E-04  1.772840E-02  4.965355E-07  6.713842E-07  .043484  4.348409E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.50000000 0.07453202  0.00000  0.177257  0.759313  4.420264E-04  1.727161E-02  4.983659E-07  6.677877E-07  .043060  4.306089E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.60000000 0.07530930  0.00000  0.179639  0.757783  4.474151E-04  1.682545E-02  4.999151E-07  6.640397E-07  .042632  4.263258E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.70000000 0.07608665  0.00000  0.181969  0.756300  4.526757E-04  1.638987E-02  5.011946E-07  6.601526E-07  .042199  4.219993E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.80000000 0.07686408  0.00000  0.184247  0.754861  4.578097E-04  1.596483E-02  5.022155E-07  6.561386E-07  .041763  4.176371E-02  0  0  0  0  0  0  0  lightstau
300.00000000  9.90000000 0.07764158  0.00000  0.186474  0.753467  4.628187E-04  1.555024E-02  5.029894E-07  6.520089E-07  .041324  4.132463E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.00000000 0.07841914  0.00000  0.188651  0.752116  4.677044E-04  1.514601E-02  5.035272E-07  6.477747E-07  .040883  4.088335E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.10000000 0.07919677  0.00000  0.190778  0.750806  4.724688E-04  1.475202E-02  5.038401E-07  6.434464E-07  .040440  4.044050E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.20000000 0.07997447  0.00000  0.192856  0.749536  4.771138E-04  1.436816E-02  5.039386E-07  6.390338E-07  .039996  3.999668E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.30000000 0.08075223  0.00000  0.194887  0.748305  4.816416E-04  1.399427E-02  5.038335E-07  6.345465E-07  .039552  3.955241E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.40000000 0.08153005  0.00000  0.196870  0.747113  4.860543E-04  1.363021E-02  5.035350E-07  6.299933E-07  .039108  3.910822E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.50000000 0.08230793  0.00000  0.198806  0.745956  4.903543E-04  1.327582E-02  5.030531E-07  6.253827E-07  .038664  3.866458E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.60000000 0.08308587  0.00000  0.200698  0.744835  4.945439E-04  1.293093E-02  5.023977E-07  6.207227E-07  .038221  3.822193E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.70000000 0.08386386  0.00000  0.202545  0.743748  4.986254E-04  1.259535E-02  5.015781E-07  6.160208E-07  .037780  3.778068E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.80000000 0.08464191  0.00000  0.204348  0.742695  5.026012E-04  1.226891E-02  5.006036E-07  6.112840E-07  .037341  3.734120E-02  0  0  0  0  0  0  0  lightstau
300.00000000  10.90000000 0.08542001  0.00000  0.206109  0.741672  5.064738E-04  1.195143E-02  4.994831E-07  6.065191E-07  .036903  3.690385E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.00000000 0.08619816  0.00000  0.207829  0.740681  5.102457E-04  1.164270E-02  4.982251E-07  6.017323E-07  .036468  3.646892E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.10000000 0.08697636  0.00000  0.209508  0.739719  5.139192E-04  1.134253E-02  4.968378E-07  5.969295E-07  .036036  3.603673E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.20000000 0.08775461  0.00000  0.211148  0.738786  5.174969E-04  1.105074E-02  4.953293E-07  5.921161E-07  .035607  3.560753E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.30000000 0.08853291  0.00000  0.212749  0.737881  5.209811E-04  1.076712E-02  4.937071E-07  5.872972E-07  .035181  3.518157E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.40000000 0.08931125  0.00000  0.214312  0.737002  5.243743E-04  1.049147E-02  4.919786E-07  5.824777E-07  .034759  3.475906E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.50000000 0.09008964  0.00000  0.215839  0.736148  5.276790E-04  1.022361E-02  4.901509E-07  5.776619E-07  .034340  3.434020E-02  0  0  0  0  0  0  0  lightstau
300.00000000  11.60000000 0.09086808  0.00000  0.217331  0.735319  5.308974E-04  9.963319E-03  4.882306E-07  5.728540E-07  .033925  3.392517E-02  0  0  0  0  0  0  0  lightstau
