#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  11.30000000 -0.00356361  0.00000  0.134435  0.537321  3.418590E-04  5.810487E-03  2.885226E-07  4.122982E-07  .320027  0.304868  1.515942E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.40000000 -0.00359203  0.00000  0.135726  0.539060  3.449720E-04  5.669477E-03  2.881935E-07  4.100527E-07  .317121  0.302240  1.488109E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.50000000 -0.00362048  0.00000  0.136997  0.540809  3.480365E-04  5.532222E-03  2.878015E-07  4.077661E-07  .314219  0.299612  1.460741E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.60000000 -0.00364896  0.00000  0.138249  0.542567  3.510529E-04  5.398625E-03  2.873498E-07  4.054484E-07  .311326  0.296988  1.433833E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.70000000 -0.00367746  0.00000  0.139482  0.544332  3.540217E-04  5.268592E-03  2.868416E-07  4.031073E-07  .308440  0.294367  1.407384E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.80000000 -0.00370599  0.00000  0.140696  0.546102  3.569432E-04  5.142029E-03  2.862796E-07  4.007486E-07  .305566  0.291753  1.381387E-02  0  0  0  0  0  0  mhmodm
300.00000000  11.90000000 -0.00373454  0.00000  0.141891  0.547877  3.598180E-04  5.018847E-03  2.856665E-07  3.983773E-07  .302703  0.289145  1.355839E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.00000000 -0.00376311  0.00000  0.143068  0.549655  3.626466E-04  4.898954E-03  2.850052E-07  3.959973E-07  .299852  0.286545  1.330736E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.10000000 -0.00379171  0.00000  0.144226  0.551434  3.654293E-04  4.782263E-03  2.842981E-07  3.936119E-07  .297015  0.283955  1.306072E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.20000000 -0.00382033  0.00000  0.145366  0.553214  3.681668E-04  4.668689E-03  2.835477E-07  3.912240E-07  .294193  0.281375  1.281842E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.30000000 -0.00384897  0.00000  0.146488  0.554994  3.708596E-04  4.558147E-03  2.827564E-07  3.888360E-07  .291386  0.278806  1.258041E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.40000000 -0.00387763  0.00000  0.147592  0.556772  3.735082E-04  4.450556E-03  2.819261E-07  3.864500E-07  .288596  0.276250  1.234663E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.50000000 -0.00390632  0.00000  0.148678  0.558547  3.761132E-04  4.345834E-03  2.810596E-07  3.840680E-07  .285824  0.273707  1.211704E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.60000000 -0.00393503  0.00000  0.149748  0.560319  3.786751E-04  4.243903E-03  2.801588E-07  3.816917E-07  .283068  0.271177  1.189157E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.70000000 -0.00396375  0.00000  0.150800  0.562087  3.811945E-04  4.144687E-03  2.792256E-07  3.793225E-07  .280333  0.268663  1.167016E-02  0  0  0  0  0  0  mhmodm
300.00000000  12.80000000 -0.00399250  0.00000  0.151835  0.563849  3.836719E-04  4.048110E-03  2.782620E-07  3.769618E-07  .277616  0.266164  1.145276E-02  0  0  0  0  0  0  mhmodm
