#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  6.50000000 0.02459665  0.00000  5.235649E-02  0.520768  1.435630E-04  1.917717E-02  1.637494E-07  4.361623E-07  .406307  0.373556  3.275168E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.60000000 0.02496524  0.00000  5.430423E-02  0.517715  1.482443E-04  1.876770E-02  1.701259E-07  4.398514E-07  .407804  0.375381  3.242328E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.70000000 0.02533397  0.00000  5.626474E-02  0.514867  1.529607E-04  1.836212E-02  1.763796E-07  4.432941E-07  .409078  0.376993  3.208598E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.80000000 0.02570284  0.00000  5.823627E-02  0.512220  1.577078E-04  1.796083E-02  1.825011E-07  4.464946E-07  .410137  0.378397  3.174056E-02  0  0  0  0  0  0  mhmaxup
300.00000000  6.90000000 0.02607185  0.00000  6.021710E-02  0.509767  1.624813E-04  1.756417E-02  1.884820E-07  4.494576E-07  .410985  0.379598  3.138782E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.00000000 0.02644098  0.00000  6.220558E-02  0.507506  1.672769E-04  1.717246E-02  1.943149E-07  4.521881E-07  .411631  0.380603  3.102849E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.10000000 0.02681024  0.00000  6.420008E-02  0.505429  1.720904E-04  1.678597E-02  1.999933E-07  4.546915E-07  .412080  0.381417  3.066329E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.20000000 0.02717961  0.00000  6.619902E-02  0.503532  1.769179E-04  1.640496E-02  2.055115E-07  4.569731E-07  .412339  0.382047  3.029291E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.30000000 0.02754909  0.00000  6.820088E-02  0.501810  1.817554E-04  1.602964E-02  2.108648E-07  4.590386E-07  .412415  0.382497  2.991802E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.40000000 0.02791868  0.00000  7.020418E-02  0.500257  1.865992E-04  1.566021E-02  2.160494E-07  4.608939E-07  .412313  0.382774  2.953924E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.50000000 0.02828837  0.00000  7.220751E-02  0.498867  1.914457E-04  1.529681E-02  2.210619E-07  4.625451E-07  .412042  0.382885  2.915719E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.60000000 0.02865817  0.00000  7.420949E-02  0.497636  1.962913E-04  1.493960E-02  2.259002E-07  4.639983E-07  .411607  0.382835  2.877243E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.70000000 0.02902806  0.00000  7.620883E-02  0.496558  2.011327E-04  1.458868E-02  2.305624E-07  4.652596E-07  .411015  0.382630  2.838553E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.80000000 0.02939804  0.00000  7.820427E-02  0.495627  2.059667E-04  1.424415E-02  2.350475E-07  4.663353E-07  .410273  0.382277  2.799699E-02  0  0  0  0  0  0  mhmaxup
300.00000000  7.90000000 0.02976810  0.00000  8.019461E-02  0.494838  2.107902E-04  1.390608E-02  2.393551E-07  4.672319E-07  .409389  0.381782  2.760732E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.00000000 0.03013826  0.00000  8.217872E-02  0.494185  2.156003E-04  1.357453E-02  2.434850E-07  4.679556E-07  .408367  0.381151  2.721698E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.10000000 0.03050849  0.00000  8.415553E-02  0.493663  2.203943E-04  1.324953E-02  2.474380E-07  4.685129E-07  .407216  0.380390  2.682641E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.20000000 0.03087880  0.00000  8.612401E-02  0.493267  2.251694E-04  1.293111E-02  2.512151E-07  4.689101E-07  .405941  0.379505  2.643604E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.30000000 0.03124919  0.00000  8.808320E-02  0.492992  2.299232E-04  1.261926E-02  2.548176E-07  4.691535E-07  .404547  0.378501  2.604624E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.40000000 0.03161966  0.00000  9.003219E-02  0.492832  2.346534E-04  1.231399E-02  2.582474E-07  4.692496E-07  .403041  0.377384  2.565739E-02  0  0  0  0  0  0  mhmaxup
