#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  6.80000000 0.08431529  0.00000  0.102097  0.865667  2.728015E-04  2.981256E-02  5.835680E-07  6.378651E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  6.90000000 0.08553235  0.00000  0.105888  0.862415  2.818366E-04  2.923803E-02  6.011820E-07  6.440125E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.00000000 0.08674973  0.00000  0.109679  0.859167  2.908662E-04  2.865898E-02  6.181955E-07  6.496368E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.10000000 0.08796743  0.00000  0.113465  0.855927  2.998772E-04  2.807671E-02  6.345823E-07  6.547427E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.20000000 0.08918543  0.00000  0.117241  0.852700  3.088573E-04  2.749247E-02  6.503205E-07  6.593368E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.30000000 0.09040373  0.00000  0.121003  0.849488  3.177945E-04  2.690746E-02  6.653920E-07  6.634273E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.40000000 0.09162230  0.00000  0.124744  0.846297  3.266777E-04  2.632281E-02  6.797825E-07  6.670236E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.50000000 0.09284114  0.00000  0.128461  0.843128  3.354963E-04  2.573958E-02  6.934815E-07  6.701367E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.60000000 0.09406024  0.00000  0.132151  0.839985  3.442403E-04  2.515878E-02  7.064820E-07  6.727786E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.70000000 0.09527959  0.00000  0.135808  0.836872  3.529007E-04  2.458133E-02  7.187801E-07  6.749623E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.80000000 0.09649917  0.00000  0.139429  0.833790  3.614688E-04  2.400810E-02  7.303753E-07  6.767019E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  7.90000000 0.09771899  0.00000  0.143011  0.830743  3.699369E-04  2.343990E-02  7.412696E-07  6.780122E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.00000000 0.09893903  0.00000  0.146552  0.827733  3.782978E-04  2.287747E-02  7.514678E-07  6.789085E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.10000000 0.10015928  0.00000  0.150047  0.824762  3.865453E-04  2.232147E-02  7.609771E-07  6.794066E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.20000000 0.10137973  0.00000  0.153496  0.821831  3.946736E-04  2.177252E-02  7.698068E-07  6.795229E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.30000000 0.10260039  0.00000  0.156895  0.818942  4.026776E-04  2.123116E-02  7.779682E-07  6.792738E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.40000000 0.10382123  0.00000  0.160242  0.816098  4.105529E-04  2.069788E-02  7.854743E-07  6.786762E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.50000000 0.10504227  0.00000  0.163537  0.813298  4.182958E-04  2.017311E-02  7.923396E-07  6.777467E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.60000000 0.10626348  0.00000  0.166778  0.810544  4.259030E-04  1.965724E-02  7.985799E-07  6.765021E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.70000000 0.10748486  0.00000  0.169963  0.807837  4.333718E-04  1.915058E-02  8.042122E-07  6.749591E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.80000000 0.10870641  0.00000  0.173092  0.805178  4.407003E-04  1.865342E-02  8.092544E-07  6.731342E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  8.90000000 0.10992813  0.00000  0.176164  0.802566  4.478868E-04  1.816598E-02  8.137251E-07  6.710436E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.00000000 0.11115000  0.00000  0.179178  0.800003  4.549301E-04  1.768846E-02  8.176435E-07  6.687033E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.10000000 0.11237202  0.00000  0.182134  0.797489  4.618296E-04  1.722099E-02  8.210294E-07  6.661290E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.20000000 0.11359419  0.00000  0.185032  0.795023  4.685850E-04  1.676369E-02  8.239027E-07  6.633358E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.30000000 0.11481630  0.00000  0.187871  0.792606  4.751961E-04  1.631662E-02  8.262836E-07  6.603385E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.40000000 0.11603874  0.00000  0.190653  0.790237  4.816638E-04  1.587984E-02  8.281925E-07  6.571516E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.50000000 0.11726132  0.00000  0.193377  0.787916  4.879888E-04  1.545335E-02  8.296497E-07  6.537890E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.60000000 0.11848403  0.00000  0.196043  0.785644  4.941719E-04  1.503713E-02  8.306753E-07  6.502640E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.70000000 0.11970686  0.00000  0.198652  0.783418  5.002145E-04  1.463115E-02  8.312892E-07  6.465895E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.80000000 0.12092982  0.00000  0.201204  0.781240  5.061182E-04  1.423534E-02  8.315111E-07  6.427780E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  9.90000000 0.12215289  0.00000  0.203701  0.779108  5.118846E-04  1.384962E-02  8.313604E-07  6.388412E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.00000000 0.12337608  0.00000  0.206143  0.777021  5.175158E-04  1.347389E-02  8.308562E-07  6.347905E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.10000000 0.12459938  0.00000  0.208531  0.774979  5.230137E-04  1.310802E-02  8.300169E-07  6.306366E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.20000000 0.12582279  0.00000  0.210865  0.772982  5.283805E-04  1.275189E-02  8.288606E-07  6.263900E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.30000000 0.12704631  0.00000  0.213147  0.771028  5.336187E-04  1.240536E-02  8.274051E-07  6.220603E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.40000000 0.12826993  0.00000  0.215377  0.769116  5.387307E-04  1.206827E-02  8.256672E-07  6.176569E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.50000000 0.12949366  0.00000  0.217557  0.767247  5.437189E-04  1.174045E-02  8.236637E-07  6.131885E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.60000000 0.13071748  0.00000  0.219687  0.765418  5.485861E-04  1.142173E-02  8.214104E-07  6.086634E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.70000000 0.13194139  0.00000  0.221769  0.763629  5.533347E-04  1.111194E-02  8.189228E-07  6.040895E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.80000000 0.13316540  0.00000  0.223804  0.761879  5.579675E-04  1.081089E-02  8.162158E-07  5.994742E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  10.90000000 0.13438950  0.00000  0.225793  0.760167  5.624872E-04  1.051839E-02  8.133037E-07  5.948244E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.00000000 0.13561368  0.00000  0.227736  0.758492  5.668966E-04  1.023426E-02  8.102001E-07  5.901467E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.10000000 0.13683796  0.00000  0.229635  0.756854  5.711984E-04  9.958293E-03  8.069181E-07  5.854471E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.20000000 0.13806231  0.00000  0.231492  0.755251  5.753952E-04  9.690299E-03  8.034705E-07  5.807314E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.30000000 0.13928675  0.00000  0.233306  0.753682  5.794899E-04  9.430083E-03  7.998692E-07  5.760051E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.40000000 0.14051127  0.00000  0.235080  0.752147  5.834852E-04  9.177448E-03  7.961257E-07  5.712729E-07  0  0  0  0  0  0  0  0  0  lightstop-new
